,Brand,Cihaz Ağırlığı,Dokunmatik Ekran,Ekran Boyutu,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Garanti Süresi,Garanti Tipi,Kullanım Amacı,Price,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,SSD Kapasitesi,Star,Çözünürlük,Çözünürlük Standartı,İşlemci Nesli,İşlemci Tipi,İşlemci Çekirdek Sayısı,İşletim Sistemi
1818,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37674.38,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1819,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,39752.02,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1820,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,41275.61,24,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1821,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,38427.88,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1822,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37535.88,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1823,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,32577.27,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1824,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37812.9,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1825,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36704.83,16,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1826,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,39475.0,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1827,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,39475.0,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1828,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34172.89,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1829,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,35901.48,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1830,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36843.34,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1831,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37535.88,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1832,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36832.26,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1833,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36150.79,24,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1834,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,35319.74,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1835,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36843.34,24,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1836,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,41275.61,24,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1837,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36012.28,16,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1838,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36981.84,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1839,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36704.83,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1840,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,35103.66,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1841,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36843.34,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1842,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,40583.07,24,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1843,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37951.41,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1844,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,38366.93,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1845,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37535.88,24,4,500.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1846,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37674.38,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1847,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,40444.57,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1848,LENOVO,3.0,0,15.6,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36704.83,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1849,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,38782.45,48,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1850,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,40167.54,48,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1851,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,39475.0,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1852,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,41275.61,48,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1853,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37674.38,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1854,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,32577.27,16,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1855,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36012.28,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1856,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,38782.45,48,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1857,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37674.38,32,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1858,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,43768.78,48,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1859,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,40023.5,48,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1860,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34172.89,32,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1861,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36981.84,32,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1862,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37812.9,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1863,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34172.89,32,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1864,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,35319.74,16,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1865,Dell,3.0,0,15.6,GDDR6,4.0,3.0,Marka Grantili,Ofis - İş,59469.0,16,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1866,Dell,3.0,0,14.0,GDDR6,4.0,3.0,Marka Grantili,Ofis - İş,61899.0,32,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1867,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36566.31,48,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1868,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,35901.48,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1869,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,33242.1,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1870,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,40306.05,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1871,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,32577.27,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1872,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36699.28,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1873,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,38294.91,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1874,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,35901.48,48,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1875,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36704.83,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1876,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,39475.0,48,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1877,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,41968.16,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1878,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,34305.85,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1879,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,39475.0,48,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1880,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,36012.28,16,4,250.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1881,LENOVO,3.0,0,14.0,GDDR5,2.0,3.0,Resmi Distribütör Garantili,Ofis - İş,37630.06,48,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
1882,Dell,2.0,0,16.0,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,60187.74,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,16.0,Windows
1883,Dell,2.0,0,16.0,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,58749.0,16,8,256.0,0.0,1.0,2.0,12.0,Intel Core i7,16.0,Windows
1884,Dell,2.0,0,16.0,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,59292.35,16,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,16.0,Windows
1885,Dell,2.0,0,16.0,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,60635.44,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,16.0,Windows
1886,Dell,2.0,0,17.3,GDDR6,12.0,3.0,Marka Grantili,Ofis - İş,73499.0,16,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,16.0,Windows
1887,Dell,3.0,0,14.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,41418.26,16,3,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1888,Dell,3.0,0,14.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,38249.12,16,3,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Free Dos
1889,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,62873.9,64,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1890,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,58198.0,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1891,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,55806.0,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1892,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,35962.61,16,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1893,LENOVO,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,79090.31,64,4,2048.0,0.0,3.0,2.0,11.0,Intel Core i7,8.0,Windows
1894,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,37902.61,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1895,LENOVO,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,73817.48,32,4,1024.0,0.0,3.0,2.0,11.0,Intel Core i7,8.0,Windows
1896,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,67699.02,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1897,LENOVO,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,78095.44,64,4,1024.0,0.0,3.0,2.0,11.0,Intel Core i7,8.0,Windows
1898,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,68246.2,32,8,512.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1899,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,65808.77,16,8,512.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1900,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,37206.2,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1901,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,35763.64,8,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1902,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,70136.46,32,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1903,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,36460.05,8,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1904,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,69042.11,32,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1905,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,72474.41,64,8,512.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1906,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,38798.0,32,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1907,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,66604.67,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1908,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,74364.67,64,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1909,Dell,2.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,73270.31,64,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1910,LENOVO,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,76105.69,32,4,2048.0,0.0,3.0,2.0,11.0,Intel Core i7,8.0,Windows
1911,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,34520.05,8,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1912,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,37554.41,32,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1913,LENOVO,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,75120.77,32,4,1024.0,0.0,3.0,2.0,11.0,Intel Core i7,8.0,Windows
1914,LENOVO,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,76752.35,64,4,1024.0,0.0,3.0,2.0,11.0,Intel Core i7,8.0,Windows
1915,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,39494.41,32,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1916,LENOVO,2.0,0,17.3,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,69191.33,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1917,HP,3.0,0,15.6,SD,0.0,2.0,Marka Grantili,Ofis - İş,36810.94,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1918,HP,3.0,0,14.0,SD,0.0,2.0,Marka Grantili,Ofis - İş,31803.81,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1919,HP,3.0,0,15.6,SD,0.0,2.0,Marka Grantili,Ofis - İş,35303.32,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1920,HP,3.0,0,14.0,SD,0.0,2.0,Marka Grantili,Ofis - İş,33324.31,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1921,HP,3.0,0,15.6,SD,0.0,2.0,Marka Grantili,Ofis - İş,34046.98,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1922,HP,3.0,0,14.0,SD,0.0,2.0,Marka Grantili,Ofis - İş,31803.81,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1923,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,33013.68,16,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1924,Dell,3.0,0,14.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,64963.13,32,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1925,Dell,3.0,0,14.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,68445.18,32,8,2048.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1926,Dell,2.0,1,17.0,GDDR6,12.0,2.0,Resmi Distribütör Garantili,Ofis - İş,100150.53,32,8,1024.0,0.0,3.0,4.0,12.0,Intel Core i9,14.0,Windows
1927,Dell,2.0,1,17.0,GDDR6,12.0,2.0,Resmi Distribütör Garantili,Ofis - İş,93309.0,32,8,512.0,0.0,3.0,4.0,12.0,Intel Core i9,14.0,Windows
1928,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,33394.32,32,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1929,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,31913.91,16,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1930,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,32464.34,32,4,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1931,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,36354.07,64,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1932,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,35424.08,64,4,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1933,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,34494.09,32,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1934,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,37453.84,64,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
1935,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,33638.56,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1936,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,34028.2,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1937,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,31536.6,8,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1938,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,33378.81,32,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1939,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,31820.26,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1940,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,32469.65,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1941,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,31536.6,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1942,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,35148.0,8,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1943,ASUS,3.0,0,14.0,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,31953.0,8,7,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
1944,Dell,3.0,0,13.3,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,45999.0,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,12.0,Windows
1945,Dell,3.0,0,15.6,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,36839.0,16,3,512.0,0.0,1.0,2.0,12.0,Intel Core i7,12.0,Windows
1946,Dell,3.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,76553.39,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1947,Dell,3.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,84064.67,64,8,2048.0,4.56,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1948,LENOVO,2.0,0,17.3,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,69121.69,32,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1949,Dell,3.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,77100.57,32,8,512.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
1950,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,40787.74,16,8,2048.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1951,LENOVO,2.0,0,17.3,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,67072.26,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1952,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,45762.11,64,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1953,LENOVO,2.0,0,17.3,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,69847.95,64,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
1954,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,39046.72,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
1955,Dell,3.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,75459.02,16,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i9,14.0,Windows
